DWA ID,DWA Title,FSHC_Rating
4.A.3.a.3.I08.D02,Lift materials or workpieces using cranes or other lifting equipment.,2
4.A.3.a.3.I08.D03,"Operate cranes, hoists, or other moving or lifting equipment.",2
4.A.3.a.3.I09.D01,Operate laboratory or field equipment.,2
4.A.3.a.3.I09.D02,Operate precision equipment to control microscopic or nanoscopic processes.,3
4.A.3.a.3.I09.D03,Operate laboratory equipment to analyze medical samples.,2
4.A.3.a.3.I10.D01,Operate communications equipment or systems.,2
4.A.3.a.3.I10.D02,"Operate communications, transmissions, or broadcasting equipment.",2
4.A.3.a.3.I11.D01,Operate irrigation systems.,2
4.A.3.a.3.I11.D02,Operate forestry equipment.,2
4.A.3.a.3.I11.D03,Operate grounds maintenance equipment.,2
4.A.3.a.3.I11.D04,Operate farming equipment.,2
4.A.3.a.3.I12.D01,Operate grinding equipment.,2
4.A.3.a.3.I12.D02,Operate cutting equipment.,2
4.A.3.a.3.I12.D03,Operate woodworking equipment.,2
4.A.3.a.3.I12.D04,Operate textile cutting or production equipment.,2
4.A.3.a.4.I01.D01,Operate ships or other watercraft.,2
4.A.3.a.4.I01.D02,Navigate water vessels.,1
4.A.3.a.4.I01.D03,Drive vehicles to transport individuals or equipment.,1
4.A.3.a.4.I01.D04,Follow safety procedures for vehicle operation.,1
4.A.3.a.4.I01.D05,"Travel to work sites to perform installation, repair or maintenance work.",2
4.A.3.a.4.I01.D06,Operate vehicles or material-moving equipment.,2
4.A.3.a.4.I01.D07,Operate transportation equipment to demonstrate function or malfunction.,2
4.A.3.a.4.I01.D08,Control equipment that regulates vehicle traffic.,2
4.A.3.a.4.I01.D09,Drive vehicles to transport patrons.,1
4.A.3.a.4.I01.D10,Drive trucks or truck-mounted equipment.,1
4.A.3.a.4.I01.D11,Pilot aircraft.,2
4.A.3.a.4.I01.D12,Drive trucks or other vehicles to or at work sites.,1
4.A.3.a.4.I01.D13,Operate locomotives or other rail vehicles.,2
4.A.3.a.4.I01.D14,Drive passenger vehicles.,1
4.A.3.b.1.I01.D01,"Enter commands, instructions, or specifications into equipment.",2
4.A.3.b.1.I01.D02,Program equipment to perform production tasks.,3
4.A.3.b.1.I01.D03,Write computer programming code.,2
4.A.3.b.1.I01.D04,Program robotic equipment.,3
4.A.3.b.1.I02.D01,Implement security measures for computer or information systems.,3
4.A.3.b.1.I02.D02,Create electronic data backup to prevent loss of information.,2
4.A.3.b.1.I03.D01,Install computer software.,2
4.A.3.b.1.I03.D02,Install computer hardware.,2
4.A.3.b.1.I03.D03,Install programs onto computer or computer-controlled equipment.,2
4.A.3.b.1.I03.D04,Configure computer networks.,3
4.A.3.b.1.I04.D01,Resolve computer network problems.,3
4.A.3.b.1.I04.D02,Troubleshoot issues with computer applications or systems.,3
4.A.3.b.1.I04.D03,Resolve computer software problems.,2
4.A.3.b.1.I05.D01,Operate computers or computerized equipment.,2
4.A.3.b.1.I05.D02,Operate computer systems.,2
4.A.3.b.1.I06.D01,Load digital images onto computers or websites.,1
4.A.3.b.1.I06.D02,Operate digital imaging equipment.,2
4.A.3.b.1.I06.D03,Enter patient or treatment data into computers.,2
4.A.3.b.1.I06.D04,Update website content.,2
4.A.3.b.1.I06.D05,Update computer database information.,2
4.A.3.b.1.I06.D06,Enter information into databases or software programs.,2
4.A.3.b.1.I06.D07,Prepare data for analysis.,2
4.A.3.b.1.I06.D08,Code data or other information.,2
4.A.3.b.1.I06.D09,Download data.,1
4.A.3.b.1.I06.D10,Enter codes or other information into computers.,2
4.A.3.b.1.I06.D11,Convert data among multiple digital or analog formats.,2
4.A.3.b.1.I06.D12,"Format digital documents, data, or images.",2
4.A.3.b.4.I01.D01,Maintain facilities.,2
4.A.3.b.4.I01.D02,Perform basic equipment maintenance.,2
4.A.3.b.4.I01.D03,Maintain plumbing structures or fixtures.,2
4.A.3.b.4.I01.D04,Repair structural components.,2
4.A.3.b.4.I01.D05,Repair pipes to stop leaking.,1
4.A.3.b.4.I01.D06,"Service heating, ventilation or air-conditioning (HVAC) systems or components.",2
4.A.3.b.4.I02.D01,Maintain mechanical equipment.,2
4.A.3.b.4.I02.D02,Maintain production or processing equipment.,3
4.A.3.b.4.I02.D03,Maintain equipment or systems to ensure proper functioning.,3
4.A.3.b.4.I02.D04,Maintain office equipment in proper operating condition.,2
4.A.3.b.4.I02.D05,Maintain sustainable energy production equipment.,2
4.A.3.b.4.I02.D06,"Maintain forestry, hunting, or agricultural equipment.",2
4.A.3.b.4.I02.D07,Lubricate equipment to allow proper functioning.,2
4.A.3.b.4.I02.D08,Maintain drilling equipment.,3
4.A.3.b.4.I02.D09,Clear equipment jams.,2
4.A.3.b.4.I02.D10,Maintain extraction or excavation equipment.,2
4.A.3.b.4.I02.D11,Maintain green energy production plant equipment.,3
4.A.3.b.4.I02.D12,Apply lubricants or coolants to workpieces.,2
4.A.3.b.4.I02.D13,Perform manual service or maintenance tasks.,2
4.A.3.b.4.I02.D14,Maintain construction tools or equipment.,2
4.A.3.b.4.I02.D15,Maintain fire fighting tools or equipment.,2
4.A.3.b.4.I02.D16,Maintain work equipment or machinery.,2
4.A.3.b.4.I02.D17,Lubricate production equipment.,2
4.A.3.b.4.I02.D18,Maintain electromechanical equipment.,2
4.A.3.b.4.I02.D19,Sharpen cutting or grinding tools.,1
4.A.3.b.4.I03.D01,Repair electrical circuits or wiring.,2
4.A.3.b.4.I03.D02,Repair electrical equipment.,2
4.A.3.b.4.I03.D03,Repair electronic equipment.,2
4.A.3.b.4.I03.D04,Repair electrical components.,2
4.A.3.b.4.I04.D01,Maintain computer hardware.,2
4.A.3.b.4.I04.D02,Maintain computer networks to enhance performance and user access.,3
4.A.3.b.4.I04.D03,Maintain recording or broadcasting equipment.,2
4.A.3.b.4.I04.D04,Maintain electronic equipment.,2
4.A.3.b.4.I04.D05,Maintain laboratory or technical equipment.,2
4.A.3.b.4.I04.D06,Maintain computer equipment or software.,2
4.A.3.b.4.I04.D07,Maintain test equipment.,2
4.A.3.b.4.I05.D01,Repair furniture or upholstery.,2
4.A.3.b.4.I05.D02,"Repair templates, patterns, or molds.",3
4.A.3.b.4.I05.D03,Repair precision devices or workpieces.,2
4.A.3.b.4.I05.D04,Repair parts or assemblies.,2
4.A.3.b.4.I05.D05,Repair books or other printed material.,2
4.A.3.b.4.I06.D01,Replace worn equipment components.,2
4.A.3.b.4.I06.D02,Repair green energy equipment or systems.,2
4.A.3.b.4.I06.D03,"Replace worn, damaged, or defective mechanical parts.",2
4.A.3.b.4.I06.D04,Repair production equipment or tools.,3
4.A.3.b.4.I06.D05,"Repair worn, damaged, or defective mechanical parts.",2
4.A.3.b.4.I06.D06,Repair mechanical equipment.,2
4.A.3.b.4.I07.D01,Repair defective engines or engine components.,2
4.A.3.b.4.I07.D02,Replace vehicle glass.,2
4.A.3.b.4.I07.D03,Repair tires.,1
4.A.3.b.4.I07.D04,Repair non-engine automotive or vehicle components.,2
4.A.3.b.4.I07.D05,Rebuild parts or components.,2
4.A.3.b.4.I08.D01,Service green vehicles to make repairs or maintain good working order.,2
4.A.3.b.4.I08.D02,Maintain vehicles in good working condition.,2
4.A.3.b.4.I08.D03,Maintain watercraft engines or machinery.,2
4.A.3.b.4.I08.D04,Maintain locomotives or other rail equipment in good working condition.,2
4.A.3.b.4.I08.D05,Service vehicles to maintain functionality.,2
4.A.3.b.4.I08.D06,Maintain material moving equipment in good working condition.,2
4.A.3.b.4.I09.D01,Maintain medical equipment or instruments.,2
4.A.3.b.4.I09.D02,Maintain medical laboratory equipment.,2
4.A.3.b.4.I09.D03,Repair medical or dental assistive devices.,2
4.A.3.b.4.I09.D04,Repair medical facility equipment.,3
4.A.3.b.6.I01.D01,Prepare financial documents.,2
4.A.3.b.6.I01.D02,"Prepare financial documents, reports, or budgets.",2
4.A.3.b.6.I02.D01,Prepare written decisions for legal proceedings.,2
4.A.3.b.6.I02.D02,Prepare documentation of legal proceedings.,2
4.A.3.b.6.I02.D03,Record information about legal matters.,2
4.A.3.b.6.I02.D04,Record information about suspects or criminals.,2
4.A.3.b.6.I02.D05,Record information from legal proceedings.,2
4.A.3.b.6.I02.D06,Prepare investigation or incident reports.,2
4.A.3.b.6.I02.D07,Document information related to legal proceedings.,2
4.A.3.b.6.I02.D08,Record information about suspicious objects.,2
4.A.3.b.6.I03.D01,Present research results to others.,2
4.A.3.b.6.I03.D02,Prepare research or technical reports.,2
4.A.3.b.6.I03.D03,Prepare research reports.,2
4.A.3.b.6.I03.D04,Prepare scientific or technical reports or presentations.,2
4.A.3.b.6.I03.D05,Prepare analytical reports.,2
4.A.3.b.6.I03.D06,Write reports or evaluations.,2
4.A.3.b.6.I03.D07,Prepare research or technical reports on environmental issues.,2
4.A.3.b.6.I03.D08,Prepare technical or operational reports.,2
4.A.3.b.6.I03.D09,Prepare technical reports for internal use.,3
4.A.3.b.6.I03.D10,Present medical research reports.,2
4.A.3.b.6.I04.D01,Record information about environmental conditions.,2
4.A.3.b.6.I05.D01,Record images needed to address work issues.,2
4.A.3.b.6.I05.D02,Record crime or accident scene evidence with video or still cameras.,2
4.A.3.b.6.I05.D03,"Document events or evidence, using photographic or audiovisual equipment.",2
4.A.3.b.6.I06.D01,Prepare official health documents or records.,2
4.A.3.b.6.I06.D02,Document client health or progress.,2
4.A.3.b.6.I06.D03,Prepare medical reports or documents.,2
4.A.3.b.6.I06.D04,Prepare reports summarizing patient diagnostic or care activities.,2
4.A.3.b.6.I07.D01,Develop proposals for current or prospective customers.,3
4.A.3.b.6.I07.D02,Write grant proposals.,2
4.A.3.b.6.I07.D03,Prepare proposal documents.,3
4.A.3.b.6.I07.D04,Prepare proposals or grant applications to obtain project funding.,2
4.A.3.b.6.I07.D05,Prepare proposal documents or grant applications.,2
4.A.3.b.6.I08.D01,Record details of deliveries or shipments.,2
4.A.3.b.6.I08.D02,Document operational procedures.,3
4.A.3.b.6.I08.D03,Record operational or production data.,2
4.A.3.b.6.I08.D04,Maintain operational records for green energy processes or other environmentally-sustainable activities.,3
4.A.3.b.6.I08.D05,Maintain operational records.,2
4.A.3.b.6.I08.D06,Maintain client information or service records.,2
4.A.3.b.6.I08.D07,Maintain inventory records.,2
4.A.3.b.6.I08.D08,Record agricultural or forestry inventory data.,2
4.A.3.b.6.I08.D09,"Maintain records, documents, or other files.",2
4.A.3.b.6.I08.D10,Maintain personnel records.,2
4.A.3.b.6.I08.D11,Document operational activities.,2
4.A.3.b.6.I08.D12,Maintain student records.,2
4.A.3.b.6.I08.D13,"Record information about parts, materials or repair procedures.",2
4.A.3.b.6.I08.D14,Maintain data in information systems or databases.,2
4.A.3.b.6.I08.D15,Maintain records of customer accounts.,2
4.A.3.b.6.I08.D16,Transcribe spoken or written information.,1
4.A.3.b.6.I08.D17,Document work hours or activities.,2
4.A.3.b.6.I08.D18,Record research or operational data.,2
4.A.3.b.6.I08.D19,Record operational details of travel.,2
4.A.3.b.6.I08.D20,Record shipping information.,2
4.A.3.b.6.I08.D21,Maintain operational records or records systems.,3
4.A.3.b.6.I08.D22,Record service or repair activities.,2
4.A.3.b.6.I08.D23,Maintain social services program records.,2
4.A.3.b.6.I08.D24,Maintain repair or maintenance records.,2
4.A.3.b.6.I08.D25,Maintain call records.,2
4.A.3.b.6.I08.D26,Record personnel information.,2
4.A.3.b.6.I08.D27,Record operational or environmental data.,2
4.A.3.b.6.I08.D28,Maintain logs of production activities.,2
4.A.3.b.6.I08.D29,Record information from meetings or other formal proceedings.,2
4.A.3.b.6.I08.D30,Document organizational or operational procedures.,3
4.A.3.b.6.I08.D31,Record production information.,2
4.A.3.b.6.I09.D01,Prepare procedural documents.,3
4.A.3.b.6.I09.D02,Document technical design details.,3
4.A.3.b.6.I09.D03,Document network-related activities or tasks.,3
4.A.3.b.6.I09.D04,Document technical specifications or requirements.,2
4.A.3.b.6.I09.D05,Document design or development procedures.,3
4.A.3.b.6.I09.D06,Document test results.,2
4.A.3.b.6.I09.D07,Document design or operational test results.,2
4.A.3.b.6.I10.D01,Record sales or transactions data.,2
4.A.3.b.6.I10.D02,Maintain records of sales or other business transactions.,2
4.A.3.b.6.I10.D03,Maintain financial or account records.,2
4.A.3.b.6.I11.D01,Maintain client records.,2
4.A.3.b.6.I11.D02,Maintain medical facility records.,3
4.A.3.b.6.I11.D03,Record vital statistics or other health information.,2
4.A.3.b.6.I11.D04,Record patient medical histories.,2
4.A.3.b.6.I11.D05,Maintain medical records.,2
4.A.3.b.6.I12.D01,Document lesson plans.,2
4.A.3.b.6.I12.D02,Organize informational materials.,2
4.A.3.b.6.I12.D03,Create technology-based learning materials.,2
4.A.3.b.6.I12.D04,Modify teaching methods or materials to accommodate student needs.,2
4.A.3.b.6.I12.D05,Write informational material.,2
4.A.3.b.6.I12.D06,Prepare healthcare training materials.,2
4.A.3.b.6.I12.D07,Prepare informational or reference materials.,2
4.A.3.b.6.I12.D08,Prepare instruction manuals.,3
4.A.3.b.6.I12.D09,Develop instructional materials.,2
4.A.3.b.6.I12.D10,Develop training materials.,3
4.A.3.b.6.I13.D01,Prepare sales or other contracts.,3
4.A.3.b.6.I13.D02,Prepare contracts or other transaction documents.,2
4.A.3.b.6.I13.D03,Prepare documentation for permits or licenses.,2
4.A.3.b.6.I13.D04,Prepare forms or applications.,2
4.A.3.b.6.I13.D05,"Prepare documentation for contracts, transactions, or regulatory compliance.",3
4.A.3.b.6.I13.D06,"Prepare contracts, disclosures, or applications.",2
4.A.3.b.6.I14.D01,Prepare legal or investigatory documentation.,2
4.A.3.b.6.I14.D02,Prepare reports related to compliance matters.,3
4.A.3.b.6.I14.D03,Maintain the order of legal documents.,2
4.A.3.b.6.I14.D04,Maintain regulatory or compliance documentation.,2
4.A.3.b.6.I14.D05,Prepare regulatory or compliance documentation.,3
4.A.3.b.6.I14.D06,Prepare information or documentation related to legal or regulatory matters.,2
4.A.3.b.6.I14.D07,Complete documentation required by programs or regulations.,2
4.A.3.b.6.I14.D08,Document legal or regulatory information.,2
4.A.3.b.6.I14.D09,Prepare legal documents.,2
4.A.3.b.6.I15.D01,Prepare operational reports or records.,3
4.A.3.b.6.I15.D02,Prepare reports detailing student activities or performance.,2
4.A.3.b.6.I15.D03,Prepare accident or incident reports.,2
4.A.3.b.6.I15.D04,Prepare operational reports.,3
4.A.3.b.6.I15.D05,Write operational reports.,3
4.A.3.b.6.I15.D06,Prepare operational progress or status reports.,2
4.A.3.b.6.I16.D01,"Write articles, books or other original materials in area of expertise.",1
4.A.3.b.6.I16.D02,Write material for artistic or entertainment purposes.,2
4.A.3.b.6.I16.D03,Write advertising or promotional material.,2
4.A.4.a.1.I01.D01,Present work to clients for approval.,2
4.A.4.a.1.I01.D02,Explain use of products or services.,2
4.A.4.a.1.I01.D03,Discuss goods or services information with customers or patrons.,2
4.A.4.a.1.I01.D04,"Explain engineering drawings, specifications, or other technical information.",2
4.A.4.a.1.I01.D05,Explain technical product or service information to customers.,2
4.A.4.a.1.I01.D06,Provide information about landscaping services or costs.,2
4.A.4.a.1.I02.D01,Inform others about laws or regulations.,2
4.A.4.a.1.I02.D02,"Inform the public about policies, services or procedures.",2
4.A.4.a.1.I02.D03,Communicate organizational policies and procedures.,3
4.A.4.a.1.I02.D04,"Explain regulations, policies, or procedures.",2
4.A.4.a.1.I02.D05,Communicate organizational information to customers or other stakeholders.,2
4.A.4.a.1.I02.D06,"Communicate with clients about products, procedures, and policies.",2
4.A.4.a.1.I03.D01,Translate information for others.,2
4.A.4.a.1.I03.D02,Interpret cultural or religious information for others.,2
4.A.4.a.1.I04.D01,Educate clients on financial planning topics.,2
4.A.4.a.1.I04.D02,Interpret financial information for others.,2
4.A.4.a.1.I04.D03,Explain financial information to customers.,2
4.A.4.a.1.I05.D01,Communicate detailed medical information to patients or family members.,2
4.A.4.a.1.I05.D02,Confer with family members to discuss client treatment plans or progress.,2
4.A.4.a.1.I05.D03,Confer with clients to discuss treatment plans or progress.,2
4.A.4.a.1.I05.D04,Explain technical medical information to patients.,2
4.A.4.a.1.I05.D05,Explain medical procedures or test results to patients or family members.,2
4.A.4.a.2.I01.D01,Communicate with the public on environmental issues.,2
4.A.4.a.2.I01.D02,Communicate green energy production information.,2
4.A.4.a.2.I01.D03,Communicate results of environmental research.,2
4.A.4.a.2.I02.D01,Collaborate on research activities with scientists or technical specialists.,3
4.A.4.a.2.I02.D02,Assist other educational professionals with projects or research.,2
4.A.4.a.2.I02.D03,Assist engineers or scientists with research.,2
4.A.4.a.2.I03.D01,Communicate with other workers to coordinate activities.,2
4.A.4.a.2.I03.D02,Provide information to coworkers.,2
4.A.4.a.2.I03.D03,Confer with coworkers to coordinate maintenance or cleaning activities.,2
4.A.4.a.2.I03.D04,Meet with coworkers to communicate work orders or plans.,2
4.A.4.a.2.I03.D05,Discuss problems or issues with supervisors.,2
4.A.4.a.2.I03.D06,Communicate with others to coordinate vehicle movement.,2
4.A.4.a.2.I03.D07,"Discuss performance, complaints, or violations with supervisors.",2
4.A.4.a.2.I03.D08,Communicate with other construction or extraction personnel to discuss project details.,2
4.A.4.a.2.I03.D09,Liaise between departments or other groups to improve function or communication.,3
4.A.4.a.2.I03.D10,Report information to managers or other personnel.,2
4.A.4.a.2.I03.D11,Relay information between personnel.,2
4.A.4.a.2.I03.D12,Communicate with coworkers to coordinate installations or repairs.,2
4.A.4.a.2.I03.D13,Confer with managers to make operational decisions.,3
4.A.4.a.2.I03.D14,Confer with organizational members to accomplish work activities.,3
4.A.4.a.2.I03.D15,Confer with coworkers to coordinate work activities.,2
4.A.4.a.2.I03.D16,Communicate with others to coordinate material handling or movement.,2
4.A.4.a.2.I03.D17,Communicate dining or order details to kitchen personnel.,2
4.A.4.a.2.I03.D18,Confer with others to conduct or arrange operational activities.,2
4.A.4.a.2.I03.D19,Receive information or instructions for performing work assignments.,1
4.A.4.a.2.I03.D20,Exchange information with colleagues.,2
4.A.4.a.2.I03.D21,Communicate safety or hazard information to others.,2
4.A.4.a.2.I04.D01,Confer with others to resolve production problems or equipment malfunctions.,3
4.A.4.a.2.I04.D02,Confer with other personnel to resolve design or operational problems.,3
4.A.4.a.2.I04.D03,Collaborate with others to resolve information technology issues.,3
4.A.4.a.2.I04.D04,Communicate with management or other staff to resolve problems.,2
4.A.4.a.2.I04.D05,Collaborate with technical specialists to resolve design or development problems.,3
4.A.4.a.2.I04.D06,Confer with coworkers to resolve equipment problems.,3
4.A.4.a.2.I05.D01,Inform medical professionals regarding patient conditions and care.,2
4.A.4.a.2.I05.D02,Confer with other professionals to plan patient care.,2
4.A.4.a.2.I05.D03,Collaborate with other professionals to assess client needs or plan treatments.,2
4.A.4.a.2.I05.D04,Communicate test or assessment results to medical professionals.,2
4.A.4.a.2.I05.D05,Collaborate with healthcare professionals to plan or provide treatment.,2
4.A.4.a.2.I05.D06,Communicate patient status to other health practitioners.,2
4.A.4.a.2.I06.D01,Collaborate with others in marketing activities.,2
4.A.4.a.2.I06.D02,Collaborate with others to develop or implement marketing strategies.,2
4.A.4.a.2.I06.D03,Confer with personnel to coordinate business operations.,3
4.A.4.a.2.I06.D04,Share sales-related or market information with colleagues.,2
4.A.4.a.2.I06.D05,"Discuss business strategies, practices, or policies with managers.",3
4.A.4.a.2.I07.D01,Collaborate with other professionals to develop education or assistance programs.,2
4.A.4.a.2.I07.D02,Collaborate with other agencies and institutions to coordinate educational matters.,2
4.A.4.a.2.I07.D03,Collaborate with other teaching professionals to develop educational programs.,2
4.A.4.a.2.I08.D01,Communicate situation details to appropriate personnel.,2
4.A.4.a.2.I08.D02,Notify others of equipment repair or maintenance needs.,2
4.A.4.a.2.I08.D03,Request emergency personnel.,2
4.A.4.a.2.I08.D04,Notify others of equipment problems.,2
4.A.4.a.2.I08.D05,Report vehicle or equipment malfunctions.,2
4.A.4.a.2.I08.D06,Relay information about incidents or emergencies to personnel using phones or two-way radios.,2
4.A.4.a.2.I08.D07,"Notify others of emergencies, problems, or hazards.",1
4.A.4.a.2.I08.D08,Report maintenance or equipment problems to appropriate personnel.,2
4.A.4.a.2.I08.D09,Warn individuals about rule violations or safety concerns.,2
4.A.4.a.2.I09.D01,Collaborate with others to determine production details.,3
4.A.4.a.2.I09.D02,Discuss production content and progress with others.,2
4.A.4.a.2.I09.D03,Confer with technical personnel to prepare designs or operational plans.,3
4.A.4.a.2.I09.D04,Collaborate with others to develop or refine designs.,2
4.A.4.a.2.I09.D05,Collaborate with others to determine technical details of productions.,3
4.A.4.a.2.I09.D06,Discuss design or technical features of products or services with technical personnel.,2
4.A.4.a.2.I09.D07,Collaborate with others to determine design specifications or details.,2
4.A.4.a.2.I09.D08,Consult with others regarding safe or healthy equipment or facilities.,2
4.A.4.a.2.I09.D09,Communicate project information to others.,2
4.A.4.a.2.I10.D01,Signal others to coordinate vehicle movement.,2
4.A.4.a.2.I10.D02,Signal others to coordinate work activities.,2
4.A.4.a.2.I10.D03,Signal equipment operators to indicate proper equipment positioning.,2
4.A.4.a.2.I11.D01,Communicate with government agencies.,2
4.A.4.a.2.I11.D02,"Communicate technical information to suppliers, contractors, or regulatory agencies.",2
4.A.4.a.2.I11.D03,Collaborate with outside groups to develop programs or projects.,2
4.A.4.a.2.I11.D04,Coordinate with external parties to exchange information.,2
4.A.4.a.2.I11.D05,Collaborate with law enforcement or security agencies to share information.,3
4.A.4.a.2.I11.D06,Coordinate operational activities with external stakeholders.,3
4.A.4.a.2.I11.D07,"Coordinate activities with suppliers, contractors, clients, or other departments.",3
4.A.4.a.2.I11.D08,Confer with others about financial matters.,2
4.A.4.a.2.I11.D09,Represent the organization in external relations.,3
4.A.4.a.2.I11.D10,Collaborate with law enforcement or security agencies to respond to incidents.,2
4.A.4.a.2.I12.D01,Meet with individuals involved in legal processes to provide information and clarify issues.,2
4.A.4.a.2.I12.D02,Confer with court staff to clarify information.,2
4.A.4.a.2.I13.D01,Discuss service options or needs with clients.,2
4.A.4.a.2.I13.D02,Confer with clients to exchange information.,2
4.A.4.a.2.I13.D03,Confer with clients to determine needs.,2
4.A.4.a.2.I13.D04,Confer with customers or users to assess problems.,2
4.A.4.a.2.I13.D05,Confer with customers or designers to determine order specifications.,2
4.A.4.a.2.I13.D06,Discuss designs or plans with clients.,2
4.A.4.a.3.I01.D01,Testify at legal or legislative proceedings.,2
4.A.4.a.3.I01.D02,Represent the interests of clients in legal proceedings.,2
4.A.4.a.3.I02.D01,Communicate health and wellness information to the public.,2
4.A.4.a.3.I02.D02,Present sustainable products or services information to the public.,2
4.A.4.a.3.I02.D03,Present information to the public.,2
4.A.4.a.3.I02.D04,Provide educational information to the public.,1
4.A.4.a.3.I02.D05,Provide technical information or assistance to public.,2
4.A.4.a.3.I02.D06,Explain project details to the general public.,1
4.A.4.a.3.I02.D07,Report news to the public.,1
4.A.4.a.3.I02.D08,Provide information to the general public.,1
4.A.4.a.3.I02.D09,Present social services program information to the public.,2
4.A.4.a.3.I02.D10,"Inform viewers, listeners, or audiences.",1
4.A.4.a.3.I03.D01,Present food or beverage information or menus to customers.,2
4.A.4.a.3.I03.D02,Present business-related information to audiences.,2
4.A.4.a.3.I03.D03,Provide attraction or event information to patrons.,2
4.A.4.a.3.I03.D04,Discuss account status or activity with customers or patrons.,2
4.A.4.a.3.I03.D05,Provide customer service to clients or users.,2
4.A.4.a.3.I03.D06,Inform individuals or organizations of status or findings.,2
4.A.4.a.3.I03.D07,Provide notifications to customers or patrons.,2
4.A.4.a.3.I03.D08,Provide customers with general information or assistance.,1
4.A.4.a.3.I03.D09,"Provide basic information to guests, visitors, or clients.",1
4.A.4.a.3.I03.D10,Provide patrons with directions to locales or attractions.,1
4.A.4.a.3.I03.D11,Answer telephones to direct calls or provide information.,1
4.A.4.a.3.I03.D12,Provide transportation information to passengers or customers.,2
4.A.4.a.4.I01.D01,Develop collaborative relationships between departments or with external organizations.,3
4.A.4.a.4.I01.D02,Develop business relationships.,3
4.A.4.a.4.I01.D03,Develop working relationships with others to facilitate program activities.,2
4.A.4.a.4.I01.D04,Establish interpersonal business relationships to facilitate work activities.,3
4.A.4.a.4.I01.D05,Develop professional relationships or networks.,2
4.A.4.a.5.I01.D01,Refer customers to appropriate personnel.,2
4.A.4.a.5.I01.D02,Refer patients to other healthcare practitioners or health resources.,2
4.A.4.a.5.I01.D03,Help clients get needed services or resources.,2
4.A.4.a.5.I01.D04,Arrange physical or mental health services for clients.,2
4.A.4.a.5.I01.D05,Refer individuals to educational or work programs.,2
4.A.4.a.5.I01.D06,Refer clients to community or social service programs.,2
4.A.4.a.5.I02.D01,Treat patients using psychological therapies.,2
4.A.4.a.5.I02.D02,Implement therapeutic programs to improve patient functioning.,2
4.A.4.a.5.I02.D03,Administer therapy treatments to patients using hands or physical treatment aids.,2
4.A.4.a.5.I02.D04,Administer therapeutic massages.,2
4.A.4.a.5.I02.D05,Treat patients using physical therapy techniques.,2
4.A.4.a.5.I03.D01,Give medications or immunizations.,1
4.A.4.a.5.I03.D02,Administer basic health care or medical treatments.,2
4.A.4.a.5.I03.D03,Administer anesthetics or sedatives to control pain.,1
4.A.4.a.5.I03.D04,Care for women during pregnancy and childbirth.,1
4.A.4.a.5.I03.D05,Provide basic health care services.,2
4.A.4.a.5.I03.D06,Administer non-intravenous medications.,2
4.A.4.a.5.I03.D07,Immunize patients.,2
4.A.4.a.5.I03.D08,Administer intravenous medications.,1
4.A.4.a.5.I03.D09,Administer blood or other fluids intravenously.,2
4.A.4.a.5.I03.D10,Administer medical substances for imaging or other procedures.,2
4.A.4.a.5.I03.D11,"Apply bandages, dressings, or splints.",1
4.A.4.a.5.I04.D01,Care for plants or animals.,2
4.A.4.a.5.I04.D02,Care for animals.,2
4.A.4.a.5.I04.D03,Perform animal breeding procedures.,2
4.A.4.a.5.I04.D04,Provide care for animals.,2
4.A.4.a.5.I05.D01,Rescue people from hazardous situations.,2
4.A.4.a.5.I05.D02,Respond to emergencies to provide assistance.,2
4.A.4.a.5.I05.D03,Respond to transportation emergencies.,2
4.A.4.a.5.I05.D04,Assist others during emergencies.,2
4.A.4.a.5.I06.D01,"Fit eyeglasses, contact lenses, or other vision aids.",2
4.A.4.a.5.I06.D02,Fit patients for assistive devices.,2
4.A.4.a.5.I07.D01,Provide first aid or rescue assistance in emergencies.,1
4.A.4.a.5.I07.D02,Administer first aid.,1
4.A.4.a.5.I07.D03,Treat medical emergencies.,1
4.A.4.a.5.I07.D04,Implement advanced life support techniques.,2
4.A.4.a.5.I08.D01,Assist individuals with paperwork.,2
4.A.4.a.5.I09.D01,Feed patients.,2
4.A.4.a.5.I09.D02,Assist patients with hygiene or daily living activities.,2
4.A.4.a.5.I09.D03,Assist clients in handling details of daily life.,2
4.A.4.a.5.I09.D04,Develop daily schedules for children or families.,2
4.A.4.a.5.I09.D05,Assist students with special educational needs.,2
4.A.4.a.5.I09.D06,Assist disabled or incapacitated individuals.,2
4.A.4.a.5.I09.D07,Assist individuals with special needs.,2
4.A.4.a.5.I09.D08,Provide for basic needs of children.,1
4.A.4.a.5.I09.D09,Assist patients with daily activities.,2
4.A.4.a.5.I10.D01,Assist motorists or pedestrians.,1
4.A.4.a.5.I10.D02,"Greet customers, patrons, or visitors.",1
4.A.4.a.5.I10.D03,Assist customers to ensure comfort or safety.,2
4.A.4.a.5.I10.D04,Assist patrons with entering or exiting vehicles or other forms of transportation.,1
4.A.4.a.5.I10.D05,"Make travel, accommodations, or entertainment arrangements for others.",2
4.A.4.a.5.I10.D06,Assist passengers during vehicle boarding.,2
4.A.4.a.5.I10.D07,Help patrons use library or archival resources.,2
4.A.4.a.5.I10.D08,Assist customers with seating arrangements.,2
4.A.4.a.5.I10.D09,Arrange services or reservations for patrons.,2
4.A.4.a.5.I10.D10,Assist customers with product selection.,2
